,Year,team_x,team_y,pred,proba,team_x_name,team_y_name
492,2017,1278,1300,0,0.35,Minnesota,NC Central
493,2017,1291,1300,0,0.22,Mt St Mary's,NC Central
494,2017,1292,1300,1,0.56,MTSU,NC Central
495,2017,1297,1300,1,0.69,N Kentucky,NC Central
496,2017,1112,1305,0,0.13,Arizona,Nevada
497,2017,1116,1305,1,0.63,Arkansas,Nevada
498,2017,1124,1305,1,0.54,Baylor,Nevada
499,2017,1137,1305,0,0.08,Bucknell,Nevada
500,2017,1139,1305,1,0.71,Butler,Nevada
501,2017,1153,1305,1,0.79,Cincinnati,Nevada
502,2017,1166,1305,0,0.45,Creighton,Nevada
503,2017,1173,1305,1,0.92,Dayton,Nevada
504,2017,1181,1305,0,0.43,Duke,Nevada
505,2017,1190,1305,1,0.51,ETSU,Nevada
506,2017,1195,1305,0,0.37,FL Gulf Coast,Nevada
507,2017,1196,1305,0,0.21,Florida,Nevada
508,2017,1199,1305,0,0.1,Florida St,Nevada
509,2017,1211,1305,0,0.12,Gonzaga,Nevada
510,2017,1233,1305,0,0.42,Iona,Nevada
511,2017,1235,1305,1,0.79,Iowa St,Nevada
512,2017,1240,1305,1,0.69,Jacksonville St,Nevada
513,2017,1242,1305,1,0.65,Kansas,Nevada
514,2017,1243,1305,0,0.08,Kansas St,Nevada
515,2017,1245,1305,0,0.17,Kent,Nevada
516,2017,1246,1305,0,0.49,Kentucky,Nevada
517,2017,1257,1305,0,0.03,Louisville,Nevada
518,2017,1266,1305,1,0.65,Marquette,Nevada
519,2017,1268,1305,1,0.92,Maryland,Nevada
520,2017,1274,1305,1,0.86,Miami FL,Nevada
521,2017,1276,1305,0,0.18,Michigan,Nevada
522,2017,1277,1305,0,0.34,Michigan St,Nevada
523,2017,1278,1305,0,0.06,Minnesota,Nevada
524,2017,1291,1305,0,0.18,Mt St Mary's,Nevada
525,2017,1292,1305,1,0.55,MTSU,Nevada
526,2017,1297,1305,0,0.29,N Kentucky,Nevada
527,2017,1300,1305,0,0.27,NC Central,Nevada
528,2017,1112,1308,0,0.36,Arizona,New Mexico St
529,2017,1116,1308,1,0.72,Arkansas,New Mexico St
530,2017,1124,1308,0,0.44,Baylor,New Mexico St
531,2017,1137,1308,1,0.73,Bucknell,New Mexico St
532,2017,1139,1308,0,0.26,Butler,New Mexico St
533,2017,1153,1308,1,0.59,Cincinnati,New Mexico St
534,2017,1166,1308,0,0.46,Creighton,New Mexico St
535,2017,1173,1308,1,0.89,Dayton,New Mexico St
536,2017,1181,1308,1,0.51,Duke,New Mexico St
537,2017,1190,1308,1,0.83,ETSU,New Mexico St
538,2017,1195,1308,1,0.84,FL Gulf Coast,New Mexico St
539,2017,1196,1308,1,0.65,Florida,New Mexico St
540,2017,1199,1308,1,0.91,Florida St,New Mexico St
541,2017,1211,1308,0,0.3,Gonzaga,New Mexico St
542,2017,1233,1308,0,0.41,Iona,New Mexico St
543,2017,1235,1308,0,0.07,Iowa St,New Mexico St
544,2017,1240,1308,0,0.44,Jacksonville St,New Mexico St
545,2017,1242,1308,0,0.43,Kansas,New Mexico St
546,2017,1243,1308,0,0.43,Kansas St,New Mexico St
547,2017,1245,1308,0,0.02,Kent,New Mexico St
548,2017,1246,1308,0,0.18,Kentucky,New Mexico St
549,2017,1257,1308,0,0.41,Louisville,New Mexico St
550,2017,1266,1308,0,0.31,Marquette,New Mexico St
551,2017,1268,1308,1,0.77,Maryland,New Mexico St
552,2017,1274,1308,1,0.59,Miami FL,New Mexico St
553,2017,1276,1308,0,0.44,Michigan,New Mexico St
554,2017,1277,1308,0,0.19,Michigan St,New Mexico St
555,2017,1278,1308,0,0.46,Minnesota,New Mexico St
556,2017,1291,1308,1,0.68,Mt St Mary's,New Mexico St
557,2017,1292,1308,1,0.74,MTSU,New Mexico St
558,2017,1297,1308,0,0.31,N Kentucky,New Mexico St
559,2017,1300,1308,1,0.56,NC Central,New Mexico St
560,2017,1305,1308,0,0.21,Nevada,New Mexico St
561,2017,1112,1309,1,0.52,Arizona,New Orleans
562,2017,1116,1309,1,0.68,Arkansas,New Orleans
563,2017,1124,1309,1,0.54,Baylor,New Orleans
564,2017,1137,1309,0,0.11,Bucknell,New Orleans
565,2017,1139,1309,0,0.31,Butler,New Orleans
566,2017,1153,1309,1,0.76,Cincinnati,New Orleans
567,2017,1166,1309,1,0.62,Creighton,New Orleans
568,2017,1173,1309,1,0.76,Dayton,New Orleans
569,2017,1181,1309,1,0.78,Duke,New Orleans
570,2017,1190,1309,1,0.8,ETSU,New Orleans
571,2017,1195,1309,1,0.69,FL Gulf Coast,New Orleans
572,2017,1196,1309,1,0.64,Florida,New Orleans
573,2017,1199,1309,0,0.43,Florida St,New Orleans
574,2017,1211,1309,0,0.19,Gonzaga,New Orleans
575,2017,1233,1309,1,0.57,Iona,New Orleans
576,2017,1235,1309,0,0.42,Iowa St,New Orleans
577,2017,1240,1309,0,0.49,Jacksonville St,New Orleans
578,2017,1242,1309,1,0.7,Kansas,New Orleans
579,2017,1243,1309,0,0.17,Kansas St,New Orleans
580,2017,1245,1309,1,0.62,Kent,New Orleans
581,2017,1246,1309,1,0.71,Kentucky,New Orleans
582,2017,1257,1309,0,0.16,Louisville,New Orleans
583,2017,1266,1309,1,0.63,Marquette,New Orleans
584,2017,1268,1309,1,0.87,Maryland,New Orleans
585,2017,1274,1309,1,0.84,Miami FL,New Orleans
586,2017,1276,1309,0,0.46,Michigan,New Orleans
587,2017,1277,1309,0,0.33,Michigan St,New Orleans
588,2017,1278,1309,0,0.32,Minnesota,New Orleans
589,2017,1291,1309,0,0.5,Mt St Mary's,New Orleans
590,2017,1292,1309,1,0.57,MTSU,New Orleans
591,2017,1297,1309,0,0.28,N Kentucky,New Orleans
592,2017,1300,1309,0,0.48,NC Central,New Orleans
593,2017,1305,1309,0,0.42,Nevada,New Orleans
594,2017,1308,1309,0,0.45,New Mexico St,New Orleans
595,2017,1112,1314,0,0.39,Arizona,North Carolina
596,2017,1116,1314,1,0.58,Arkansas,North Carolina
597,2017,1124,1314,1,0.58,Baylor,North Carolina
598,2017,1137,1314,0,0.13,Bucknell,North Carolina
599,2017,1139,1314,0,0.14,Butler,North Carolina
600,2017,1153,1314,0,0.4,Cincinnati,North Carolina
601,2017,1166,1314,0,0.5,Creighton,North Carolina
602,2017,1173,1314,1,0.82,Dayton,North Carolina
603,2017,1181,1314,0,0.46,Duke,North Carolina
604,2017,1190,1314,1,0.53,ETSU,North Carolina
605,2017,1195,1314,1,0.57,FL Gulf Coast,North Carolina
606,2017,1196,1314,1,0.51,Florida,North Carolina
607,2017,1199,1314,0,0.25,Florida St,North Carolina
608,2017,1211,1314,0,0.22,Gonzaga,North Carolina
609,2017,1233,1314,0,0.45,Iona,North Carolina
610,2017,1235,1314,0,0.06,Iowa St,North Carolina
611,2017,1240,1314,0,0.47,Jacksonville St,North Carolina
612,2017,1242,1314,0,0.34,Kansas,North Carolina
613,2017,1243,1314,0,0.08,Kansas St,North Carolina
614,2017,1245,1314,0,0.17,Kent,North Carolina
615,2017,1246,1314,0,0.26,Kentucky,North Carolina
616,2017,1257,1314,0,0.09,Louisville,North Carolina
617,2017,1266,1314,0,0.47,Marquette,North Carolina
618,2017,1268,1314,1,0.84,Maryland,North Carolina
619,2017,1274,1314,0,0.49,Miami FL,North Carolina
620,2017,1276,1314,0,0.44,Michigan,North Carolina
621,2017,1277,1314,1,0.51,Michigan St,North Carolina
622,2017,1278,1314,0,0.09,Minnesota,North Carolina
623,2017,1291,1314,0,0.39,Mt St Mary's,North Carolina
624,2017,1292,1314,1,0.8,MTSU,North Carolina
625,2017,1297,1314,0,0.47,N Kentucky,North Carolina
626,2017,1300,1314,0,0.38,NC Central,North Carolina
627,2017,1305,1314,1,0.56,Nevada,North Carolina
628,2017,1308,1314,0,0.05,New Mexico St,North Carolina
629,2017,1309,1314,0,0.43,New Orleans,North Carolina
630,2017,1112,1315,0,0.43,Arizona,North Dakota
631,2017,1116,1315,1,0.61,Arkansas,North Dakota
632,2017,1124,1315,1,0.76,Baylor,North Dakota
633,2017,1137,1315,1,0.73,Bucknell,North Dakota
634,2017,1139,1315,1,0.8,Butler,North Dakota
635,2017,1153,1315,0,0.42,Cincinnati,North Dakota
636,2017,1166,1315,0,0.4,Creighton,North Dakota
637,2017,1173,1315,1,0.93,Dayton,North Dakota
638,2017,1181,1315,1,0.54,Duke,North Dakota
639,2017,1190,1315,1,0.86,ETSU,North Dakota
640,2017,1195,1315,1,0.82,FL Gulf Coast,North Dakota
641,2017,1196,1315,0,0.22,Florida,North Dakota
642,2017,1199,1315,1,0.8,Florida St,North Dakota
643,2017,1211,1315,1,0.58,Gonzaga,North Dakota
644,2017,1233,1315,0,0.37,Iona,North Dakota
645,2017,1235,1315,1,0.72,Iowa St,North Dakota
646,2017,1240,1315,0,0.28,Jacksonville St,North Dakota
647,2017,1242,1315,0,0.42,Kansas,North Dakota
648,2017,1243,1315,1,0.73,Kansas St,North Dakota
649,2017,1245,1315,0,0.15,Kent,North Dakota
650,2017,1246,1315,0,0.48,Kentucky,North Dakota
651,2017,1257,1315,0,0.41,Louisville,North Dakota
652,2017,1266,1315,0,0.24,Marquette,North Dakota
653,2017,1268,1315,1,0.8,Maryland,North Dakota
654,2017,1274,1315,1,0.9,Miami FL,North Dakota
655,2017,1276,1315,0,0.43,Michigan,North Dakota
656,2017,1277,1315,0,0.34,Michigan St,North Dakota
657,2017,1278,1315,0,0.49,Minnesota,North Dakota
658,2017,1291,1315,1,0.82,Mt St Mary's,North Dakota
659,2017,1292,1315,0,0.4,MTSU,North Dakota
660,2017,1297,1315,1,0.59,N Kentucky,North Dakota
661,2017,1300,1315,1,0.63,NC Central,North Dakota
662,2017,1305,1315,0,0.49,Nevada,North Dakota
663,2017,1308,1315,0,0.45,New Mexico St,North Dakota
664,2017,1309,1315,0,0.46,New Orleans,North Dakota
665,2017,1314,1315,0,0.38,North Carolina,North Dakota
666,2017,1112,1321,1,0.71,Arizona,Northwestern
667,2017,1116,1321,1,0.75,Arkansas,Northwestern
668,2017,1124,1321,0,0.38,Baylor,Northwestern
669,2017,1137,1321,1,0.68,Bucknell,Northwestern
670,2017,1139,1321,0,0.31,Butler,Northwestern
671,2017,1153,1321,1,0.59,Cincinnati,Northwestern
672,2017,1166,1321,1,0.57,Creighton,Northwestern
673,2017,1173,1321,1,0.93,Dayton,Northwestern
674,2017,1181,1321,1,0.64,Duke,Northwestern
675,2017,1190,1321,1,0.92,ETSU,Northwestern
676,2017,1195,1321,1,0.82,FL Gulf Coast,Northwestern
677,2017,1196,1321,1,0.57,Florida,Northwestern
678,2017,1199,1321,1,0.65,Florida St,Northwestern
679,2017,1211,1321,0,0.21,Gonzaga,Northwestern
680,2017,1233,1321,1,0.68,Iona,Northwestern
681,2017,1235,1321,0,0.25,Iowa St,Northwestern
682,2017,1240,1321,0,0.43,Jacksonville St,Northwestern
683,2017,1242,1321,1,0.71,Kansas,Northwestern
684,2017,1243,1321,0,0.25,Kansas St,Northwestern
685,2017,1245,1321,0,0.36,Kent,Northwestern
686,2017,1246,1321,0,0.45,Kentucky,Northwestern
687,2017,1257,1321,0,0.31,Louisville,Northwestern
688,2017,1266,1321,1,0.7,Marquette,Northwestern
689,2017,1268,1321,1,0.82,Maryland,Northwestern
690,2017,1274,1321,1,0.75,Miami FL,Northwestern
691,2017,1276,1321,1,0.55,Michigan,Northwestern
692,2017,1277,1321,0,0.47,Michigan St,Northwestern
693,2017,1278,1321,0,0.27,Minnesota,Northwestern
694,2017,1291,1321,1,0.6,Mt St Mary's,Northwestern
695,2017,1292,1321,0,0.4,MTSU,Northwestern
696,2017,1297,1321,0,0.44,N Kentucky,Northwestern
697,2017,1300,1321,0,0.5,NC Central,Northwestern
698,2017,1305,1321,0,0.5,Nevada,Northwestern
699,2017,1308,1321,0,0.35,New Mexico St,Northwestern
700,2017,1309,1321,0,0.49,New Orleans,Northwestern
701,2017,1314,1321,1,0.52,North Carolina,Northwestern
702,2017,1315,1321,1,0.56,North Dakota,Northwestern
703,2017,1112,1323,1,0.69,Arizona,Notre Dame
704,2017,1116,1323,1,0.69,Arkansas,Notre Dame
705,2017,1124,1323,0,0.43,Baylor,Notre Dame
706,2017,1137,1323,1,0.68,Bucknell,Notre Dame
707,2017,1139,1323,0,0.27,Butler,Notre Dame
708,2017,1153,1323,0,0.42,Cincinnati,Notre Dame
709,2017,1166,1323,0,0.48,Creighton,Notre Dame
710,2017,1173,1323,1,0.91,Dayton,Notre Dame
711,2017,1181,1323,0,0.5,Duke,Notre Dame
712,2017,1190,1323,1,0.69,ETSU,Notre Dame
713,2017,1195,1323,1,0.78,FL Gulf Coast,Notre Dame
714,2017,1196,1323,1,0.57,Florida,Notre Dame
715,2017,1199,1323,0,0.33,Florida St,Notre Dame
716,2017,1211,1323,0,0.27,Gonzaga,Notre Dame
717,2017,1233,1323,0,0.45,Iona,Notre Dame
718,2017,1235,1323,0,0.3,Iowa St,Notre Dame
719,2017,1240,1323,0,0.49,Jacksonville St,Notre Dame
720,2017,1242,1323,0,0.49,Kansas,Notre Dame
721,2017,1243,1323,0,0.24,Kansas St,Notre Dame
722,2017,1245,1323,0,0.24,Kent,Notre Dame
723,2017,1246,1323,1,0.56,Kentucky,Notre Dame
724,2017,1257,1323,0,0.33,Louisville,Notre Dame
725,2017,1266,1323,0,0.43,Marquette,Notre Dame
726,2017,1268,1323,1,0.81,Maryland,Notre Dame
727,2017,1274,1323,1,0.55,Miami FL,Notre Dame
728,2017,1276,1323,0,0.37,Michigan,Notre Dame
729,2017,1277,1323,0,0.18,Michigan St,Notre Dame
730,2017,1278,1323,0,0.49,Minnesota,Notre Dame
731,2017,1291,1323,0,0.44,Mt St Mary's,Notre Dame
732,2017,1292,1323,1,0.59,MTSU,Notre Dame
733,2017,1297,1323,0,0.32,N Kentucky,Notre Dame
734,2017,1300,1323,0,0.48,NC Central,Notre Dame
735,2017,1305,1323,1,0.74,Nevada,Notre Dame
736,2017,1308,1323,0,0.11,New Mexico St,Notre Dame
737,2017,1309,1323,0,0.23,New Orleans,Notre Dame
738,2017,1314,1323,0,0.49,North Carolina,Notre Dame
739,2017,1315,1323,1,0.64,North Dakota,Notre Dame
740,2017,1321,1323,1,0.6,Northwestern,Notre Dame
741,2017,1112,1329,1,0.67,Arizona,Oklahoma St
742,2017,1116,1329,1,0.76,Arkansas,Oklahoma St
743,2017,1124,1329,0,0.22,Baylor,Oklahoma St
744,2017,1137,1329,1,0.54,Bucknell,Oklahoma St
745,2017,1139,1329,1,0.83,Butler,Oklahoma St
746,2017,1153,1329,0,0.36,Cincinnati,Oklahoma St
747,2017,1166,1329,1,0.58,Creighton,Oklahoma St
748,2017,1173,1329,1,0.61,Dayton,Oklahoma St
749,2017,1181,1329,0,0.43,Duke,Oklahoma St
750,2017,1190,1329,0,0.11,ETSU,Oklahoma St
751,2017,1195,1329,1,0.68,FL Gulf Coast,Oklahoma St
752,2017,1196,1329,0,0.46,Florida,Oklahoma St
753,2017,1199,1329,0,0.49,Florida St,Oklahoma St
754,2017,1211,1329,0,0.39,Gonzaga,Oklahoma St
755,2017,1233,1329,0,0.41,Iona,Oklahoma St
756,2017,1235,1329,1,0.7,Iowa St,Oklahoma St
757,2017,1240,1329,0,0.09,Jacksonville St,Oklahoma St
758,2017,1242,1329,1,0.51,Kansas,Oklahoma St
759,2017,1243,1329,0,0.34,Kansas St,Oklahoma St
760,2017,1245,1329,1,0.59,Kent,Oklahoma St
761,2017,1246,1329,1,0.74,Kentucky,Oklahoma St
762,2017,1257,1329,0,0.39,Louisville,Oklahoma St
763,2017,1266,1329,0,0.4,Marquette,Oklahoma St
764,2017,1268,1329,0,0.25,Maryland,Oklahoma St
765,2017,1274,1329,1,0.9,Miami FL,Oklahoma St
766,2017,1276,1329,0,0.17,Michigan,Oklahoma St
767,2017,1277,1329,0,0.14,Michigan St,Oklahoma St
768,2017,1278,1329,0,0.31,Minnesota,Oklahoma St
769,2017,1291,1329,0,0.47,Mt St Mary's,Oklahoma St
770,2017,1292,1329,0,0.39,MTSU,Oklahoma St
771,2017,1297,1329,0,0.48,N Kentucky,Oklahoma St
772,2017,1300,1329,1,0.54,NC Central,Oklahoma St
773,2017,1305,1329,0,0.47,Nevada,Oklahoma St
774,2017,1308,1329,1,0.68,New Mexico St,Oklahoma St
775,2017,1309,1329,0,0.17,New Orleans,Oklahoma St
776,2017,1314,1329,0,0.44,North Carolina,Oklahoma St
777,2017,1315,1329,0,0.2,North Dakota,Oklahoma St
778,2017,1321,1329,0,0.49,Northwestern,Oklahoma St
779,2017,1323,1329,1,0.68,Notre Dame,Oklahoma St
780,2017,1112,1332,0,0.48,Arizona,Oregon
781,2017,1116,1332,1,0.59,Arkansas,Oregon
782,2017,1124,1332,1,0.67,Baylor,Oregon
783,2017,1137,1332,0,0.26,Bucknell,Oregon
784,2017,1139,1332,1,0.66,Butler,Oregon
785,2017,1153,1332,1,0.66,Cincinnati,Oregon
786,2017,1166,1332,0,0.26,Creighton,Oregon
787,2017,1173,1332,1,0.91,Dayton,Oregon
788,2017,1181,1332,1,0.63,Duke,Oregon
789,2017,1190,1332,0,0.24,ETSU,Oregon
790,2017,1195,1332,1,0.74,FL Gulf Coast,Oregon
791,2017,1196,1332,1,0.53,Florida,Oregon
792,2017,1199,1332,0,0.44,Florida St,Oregon
793,2017,1211,1332,0,0.29,Gonzaga,Oregon
794,2017,1233,1332,0,0.48,Iona,Oregon
795,2017,1235,1332,1,0.54,Iowa St,Oregon
796,2017,1240,1332,1,0.53,Jacksonville St,Oregon
797,2017,1242,1332,1,0.82,Kansas,Oregon
798,2017,1243,1332,0,0.48,Kansas St,Oregon
799,2017,1245,1332,0,0.45,Kent,Oregon
800,2017,1246,1332,0,0.49,Kentucky,Oregon
801,2017,1257,1332,0,0.3,Louisville,Oregon
802,2017,1266,1332,1,0.84,Marquette,Oregon
803,2017,1268,1332,1,0.84,Maryland,Oregon
804,2017,1274,1332,1,0.9,Miami FL,Oregon
805,2017,1276,1332,0,0.44,Michigan,Oregon
806,2017,1277,1332,0,0.17,Michigan St,Oregon
807,2017,1278,1332,0,0.43,Minnesota,Oregon
808,2017,1291,1332,0,0.43,Mt St Mary's,Oregon
809,2017,1292,1332,0,0.28,MTSU,Oregon
810,2017,1297,1332,1,0.58,N Kentucky,Oregon
811,2017,1300,1332,0,0.49,NC Central,Oregon
812,2017,1305,1332,1,0.6,Nevada,Oregon
813,2017,1308,1332,0,0.2,New Mexico St,Oregon
814,2017,1309,1332,0,0.44,New Orleans,Oregon
815,2017,1314,1332,1,0.52,North Carolina,Oregon
816,2017,1315,1332,0,0.41,North Dakota,Oregon
817,2017,1321,1332,0,0.24,Northwestern,Oregon
818,2017,1323,1332,0,0.44,Notre Dame,Oregon
819,2017,1329,1332,0,0.39,Oklahoma St,Oregon
820,2017,1112,1343,0,0.49,Arizona,Princeton
821,2017,1116,1343,1,0.61,Arkansas,Princeton
822,2017,1124,1343,1,0.75,Baylor,Princeton
823,2017,1137,1343,1,0.66,Bucknell,Princeton
824,2017,1139,1343,0,0.38,Butler,Princeton
825,2017,1153,1343,0,0.3,Cincinnati,Princeton
826,2017,1166,1343,0,0.36,Creighton,Princeton
827,2017,1173,1343,1,0.55,Dayton,Princeton
828,2017,1181,1343,1,0.65,Duke,Princeton
829,2017,1190,1343,0,0.17,ETSU,Princeton
830,2017,1195,1343,0,0.49,FL Gulf Coast,Princeton
831,2017,1196,1343,1,0.66,Florida,Princeton
832,2017,1199,1343,0,0.35,Florida St,Princeton
833,2017,1211,1343,1,0.64,Gonzaga,Princeton
834,2017,1233,1343,1,0.61,Iona,Princeton
835,2017,1235,1343,0,0.33,Iowa St,Princeton
836,2017,1240,1343,0,0.49,Jacksonville St,Princeton
837,2017,1242,1343,0,0.41,Kansas,Princeton
838,2017,1243,1343,1,0.63,Kansas St,Princeton
839,2017,1245,1343,0,0.26,Kent,Princeton
840,2017,1246,1343,0,0.45,Kentucky,Princeton
841,2017,1257,1343,0,0.45,Louisville,Princeton
842,2017,1266,1343,0,0.42,Marquette,Princeton
843,2017,1268,1343,1,0.62,Maryland,Princeton
844,2017,1274,1343,1,0.74,Miami FL,Princeton
845,2017,1276,1343,0,0.38,Michigan,Princeton
846,2017,1277,1343,1,0.65,Michigan St,Princeton
847,2017,1278,1343,0,0.47,Minnesota,Princeton
848,2017,1291,1343,0,0.31,Mt St Mary's,Princeton
849,2017,1292,1343,1,0.66,MTSU,Princeton
850,2017,1297,1343,0,0.23,N Kentucky,Princeton
851,2017,1300,1343,0,0.43,NC Central,Princeton
852,2017,1305,1343,0,0.27,Nevada,Princeton
853,2017,1308,1343,1,0.58,New Mexico St,Princeton
854,2017,1309,1343,0,0.46,New Orleans,Princeton
855,2017,1314,1343,0,0.39,North Carolina,Princeton
856,2017,1315,1343,0,0.23,North Dakota,Princeton
857,2017,1321,1343,0,0.48,Northwestern,Princeton
858,2017,1323,1343,0,0.45,Notre Dame,Princeton
859,2017,1329,1343,1,0.54,Oklahoma St,Princeton
860,2017,1332,1343,0,0.47,Oregon,Princeton
861,2017,1112,1344,1,0.73,Arizona,Providence
862,2017,1116,1344,0,0.42,Arkansas,Providence
863,2017,1124,1344,1,0.7,Baylor,Providence
864,2017,1137,1344,1,0.63,Bucknell,Providence
865,2017,1139,1344,0,0.36,Butler,Providence
866,2017,1153,1344,0,0.36,Cincinnati,Providence
867,2017,1166,1344,0,0.14,Creighton,Providence
868,2017,1173,1344,1,0.93,Dayton,Providence
869,2017,1181,1344,1,0.74,Duke,Providence
870,2017,1190,1344,0,0.2,ETSU,Providence
871,2017,1195,1344,1,0.76,FL Gulf Coast,Providence
872,2017,1196,1344,0,0.43,Florida,Providence
873,2017,1199,1344,0,0.43,Florida St,Providence
874,2017,1211,1344,1,0.58,Gonzaga,Providence
875,2017,1233,1344,1,0.69,Iona,Providence
876,2017,1235,1344,0,0.33,Iowa St,Providence
877,2017,1240,1344,0,0.1,Jacksonville St,Providence
878,2017,1242,1344,1,0.72,Kansas,Providence
879,2017,1243,1344,1,0.54,Kansas St,Providence
880,2017,1245,1344,0,0.47,Kent,Providence
881,2017,1246,1344,1,0.62,Kentucky,Providence
882,2017,1257,1344,1,0.52,Louisville,Providence
883,2017,1266,1344,1,0.67,Marquette,Providence
884,2017,1268,1344,0,0.3,Maryland,Providence
885,2017,1274,1344,1,0.8,Miami FL,Providence
886,2017,1276,1344,1,0.53,Michigan,Providence
887,2017,1277,1344,0,0.5,Michigan St,Providence
888,2017,1278,1344,0,0.49,Minnesota,Providence
889,2017,1291,1344,0,0.38,Mt St Mary's,Providence
890,2017,1292,1344,0,0.25,MTSU,Providence
891,2017,1297,1344,1,0.75,N Kentucky,Providence
892,2017,1300,1344,0,0.5,NC Central,Providence
893,2017,1305,1344,0,0.41,Nevada,Providence
894,2017,1308,1344,0,0.31,New Mexico St,Providence
895,2017,1309,1344,1,0.59,New Orleans,Providence
896,2017,1314,1344,0,0.13,North Carolina,Providence
897,2017,1315,1344,1,0.52,North Dakota,Providence
898,2017,1321,1344,1,0.6,Northwestern,Providence
899,2017,1323,1344,0,0.21,Notre Dame,Providence
900,2017,1329,1344,0,0.41,Oklahoma St,Providence
901,2017,1332,1344,0,0.35,Oregon,Providence
902,2017,1343,1344,0,0.28,Princeton,Providence
903,2017,1112,1345,0,0.45,Arizona,Purdue
904,2017,1116,1345,0,0.23,Arkansas,Purdue
905,2017,1124,1345,1,0.63,Baylor,Purdue
906,2017,1137,1345,1,0.56,Bucknell,Purdue
907,2017,1139,1345,1,0.72,Butler,Purdue
908,2017,1153,1345,1,0.58,Cincinnati,Purdue
909,2017,1166,1345,1,0.64,Creighton,Purdue
910,2017,1173,1345,1,0.84,Dayton,Purdue
911,2017,1181,1345,0,0.37,Duke,Purdue
912,2017,1190,1345,0,0.42,ETSU,Purdue
913,2017,1195,1345,1,0.7,FL Gulf Coast,Purdue
914,2017,1196,1345,0,0.26,Florida,Purdue
915,2017,1199,1345,0,0.49,Florida St,Purdue
916,2017,1211,1345,1,0.56,Gonzaga,Purdue
917,2017,1233,1345,0,0.29,Iona,Purdue
918,2017,1235,1345,0,0.45,Iowa St,Purdue
919,2017,1240,1345,0,0.45,Jacksonville St,Purdue
920,2017,1242,1345,1,0.64,Kansas,Purdue
921,2017,1243,1345,0,0.38,Kansas St,Purdue
922,2017,1245,1345,0,0.13,Kent,Purdue
923,2017,1246,1345,1,0.62,Kentucky,Purdue
924,2017,1257,1345,0,0.46,Louisville,Purdue
925,2017,1266,1345,1,0.77,Marquette,Purdue
926,2017,1268,1345,1,0.77,Maryland,Purdue
927,2017,1274,1345,1,0.84,Miami FL,Purdue
928,2017,1276,1345,0,0.13,Michigan,Purdue
929,2017,1277,1345,1,0.51,Michigan St,Purdue
930,2017,1278,1345,0,0.37,Minnesota,Purdue
931,2017,1291,1345,0,0.42,Mt St Mary's,Purdue
932,2017,1292,1345,0,0.38,MTSU,Purdue
933,2017,1297,1345,1,0.67,N Kentucky,Purdue
934,2017,1300,1345,0,0.47,NC Central,Purdue
935,2017,1305,1345,1,0.56,Nevada,Purdue
936,2017,1308,1345,0,0.49,New Mexico St,Purdue
937,2017,1309,1345,0,0.07,New Orleans,Purdue
938,2017,1314,1345,0,0.5,North Carolina,Purdue
939,2017,1315,1345,1,0.52,North Dakota,Purdue
940,2017,1321,1345,0,0.47,Northwestern,Purdue
941,2017,1323,1345,1,0.63,Notre Dame,Purdue
942,2017,1329,1345,0,0.33,Oklahoma St,Purdue
943,2017,1332,1345,0,0.45,Oregon,Purdue
944,2017,1343,1345,1,0.52,Princeton,Purdue
945,2017,1344,1345,1,0.83,Providence,Purdue
946,2017,1112,1348,0,0.48,Arizona,Rhode Island
947,2017,1116,1348,1,0.59,Arkansas,Rhode Island
948,2017,1124,1348,0,0.45,Baylor,Rhode Island
949,2017,1137,1348,1,0.53,Bucknell,Rhode Island
950,2017,1139,1348,1,0.6,Butler,Rhode Island
951,2017,1153,1348,1,0.65,Cincinnati,Rhode Island
952,2017,1166,1348,0,0.4,Creighton,Rhode Island
953,2017,1173,1348,1,0.72,Dayton,Rhode Island
954,2017,1181,1348,1,0.63,Duke,Rhode Island
955,2017,1190,1348,0,0.36,ETSU,Rhode Island
956,2017,1195,1348,0,0.36,FL Gulf Coast,Rhode Island
957,2017,1196,1348,1,0.63,Florida,Rhode Island
958,2017,1199,1348,0,0.07,Florida St,Rhode Island
959,2017,1211,1348,0,0.36,Gonzaga,Rhode Island
960,2017,1233,1348,0,0.36,Iona,Rhode Island
961,2017,1235,1348,0,0.44,Iowa St,Rhode Island
962,2017,1240,1348,0,0.25,Jacksonville St,Rhode Island
963,2017,1242,1348,1,0.66,Kansas,Rhode Island
964,2017,1243,1348,1,0.51,Kansas St,Rhode Island
965,2017,1245,1348,0,0.25,Kent,Rhode Island
966,2017,1246,1348,0,0.43,Kentucky,Rhode Island
967,2017,1257,1348,1,0.58,Louisville,Rhode Island
968,2017,1266,1348,1,0.66,Marquette,Rhode Island
969,2017,1268,1348,1,0.74,Maryland,Rhode Island
970,2017,1274,1348,1,0.83,Miami FL,Rhode Island
971,2017,1276,1348,0,0.49,Michigan,Rhode Island
972,2017,1277,1348,0,0.24,Michigan St,Rhode Island
973,2017,1278,1348,0,0.48,Minnesota,Rhode Island
974,2017,1291,1348,0,0.17,Mt St Mary's,Rhode Island
975,2017,1292,1348,1,0.53,MTSU,Rhode Island
976,2017,1297,1348,0,0.25,N Kentucky,Rhode Island
977,2017,1300,1348,1,0.55,NC Central,Rhode Island
978,2017,1305,1348,0,0.41,Nevada,Rhode Island
979,2017,1308,1348,1,0.6,New Mexico St,Rhode Island
